"Host","Cluster","CanonicalName","Vendor","Model","CapacityGB","MultipathPolicy","IsLocal","IsSsd"
"10.80.18.18","Cluster_ESS","naa.60060160e59049007cde6268c63727fa","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.18","Cluster_ESS","naa.6006016074f04500037f35650d30305c","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160786059003961266572c648d4","DGC","VRAID","4096","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.600601608fb149003ad4515ce273cbff","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500b133505c09fea5f8","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900758a0b6923b430ed","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045001e0ab65c820c4d2f","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500868e005ef11a5359","DGC","VRAID","7170","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500c0b95d5c2849a1ef","DGC","VRAID","4096","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045006346a460df22ab4b","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500e9b9595c811242a8","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045001c6044614e1fd69e","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb1490062cf525c5c0725f3","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045009c4e75624e2d3717","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500d9c65c5ebe0670e8","DGC","VRAID","4096","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450006e1bc5fdb77d0f8","DGC","VRAID","100","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e59049009752475cc249fb12","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900bbd5515c797230b9","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045004e663c5cc4732e3d","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450052a2045f43568f8c","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900b25dee67a0addd1f","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500b72fe9615baf198d","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045000f52db5fb571f30e","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450031c75c5eae544bb1","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500b468515c3277e52a","DGC","VRAID","1850","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608eb149001b267f5fef8ca823","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045000a653c5c394b7a3f","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500523d5f6052fb8f6d","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450079265f607689408c","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045004899e65ce0ced4ad","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500cf33e460778a71ba","DGC","VRAID","1248","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045009928b86457a899f6","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045000c7e546034369f0e","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb1490057d5515c98ce0505","DGC","VRAID","14288","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900a5a0495c4e78f855","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500e8dee2601b1a47f2","DGC","VRAID","700","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500483a5f60721b2136","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500e198e65c61c7df71","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450044191b5ff488e841","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600508b1001c49cef90bdbee687563b0","HP","LOGICAL VOLUME","139,70","Fixed","False","True"
"10.80.18.19","Cluster_ESS","naa.600601608eb14900d709ec625c6a55f7","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500297ec86035e0a6d0","DGC","VRAID","600","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900143d06624d6e1be7","DGC","VRAID","8192","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016090b149003b3f6761d1ec6931","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450052a5bb5f25520c04","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb1490073d4515cf8f74e8d","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500c5ba5d5cbeffae49","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500640ab65c3049c342","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450076d9e25cddd2afe1","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450077224f6225fef3fb","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e590490018d4495c59423c70","DGC","VRAID","6144","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450087bfe2609e163d81","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601607860590062311b69cd3760be","DGC","VRAID","500","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500209eba5ee9f20a78","DGC","VRAID","15360","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500d625f35ffe1f01f4","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045003fcb5c5f9fb1a3f6","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450078265f606fddd79d","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045002909b65c2853881f","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500b0ed51612b5ecba6","DGC","VRAID","4096","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045009ab95d5c69ba46e7","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045002345be6455cf0455","DGC","VRAID","250","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb149005cad0f6765225e48","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450014bfe26057e27fb2","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500db09b65c19dcd83c","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900b13ae167ab50e093","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450097bee2604333c237","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450007350d5d1e103a78","DGC","VRAID","30720","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450071fb3d616103cf8c","DGC","VRAID","350","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500d2f4095d45b14bf4","DGC","VRAID","6144","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045009bb95d5c9e94167f","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e590490073d4495c61b555c4","DGC","VRAID","8192","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045006509b65c386aefe0","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500895a8f5c8ef32c20","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045002d265f60d1ac731e","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb149001afe0767c4049d41","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900d1a0495c33ae88ce","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb1490064278669eb77d222","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450087bfe260a79fd8f9","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e590490018ba5967ac4cd6da","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016090b149005cd64465afca215f","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450078265f6077bb0b8d","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900a8d4495c6dcf522e","DGC","VRAID","15360","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016090b149001f27f35f8fad4e2b","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900c93a7d66080b69b4","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900ca360b6a284dabfb","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500ce8cdd6047f19564","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e59049005d7577646621975a","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450016ba595ceb714459","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500c0b95d5c756a3a4c","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900d79f495c2efc9ed4","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e59049007c80316a0659d73f","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450076579d64b6d55963","DGC","VRAID","1536","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016090b14900256468662a4ba136","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb149001cd6515cbc4e3b60","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900cb0239652026668f","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500ae0ab65c55fc6349","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500eed6cb5e01ad55ec","DGC","VRAID","200","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e59049004f7bff61758acf71","DGC","VRAID","16384","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608eb14900d93ae167ac9a7585","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045002434e460eb0e787e","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045005331e961d3240079","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450072f4095dc7fb607c","DGC","VRAID","1536","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500bfb4c75f83f3e027","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900c4257f5fcf4deb80","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016090b14900d9e1f55fcd184b64","DGC","VRAID","1324","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500de68515c64f147f6","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500f533505c75ddb9fb","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e590490048bc2067223db71c","DGC","VRAID","400","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500cf39836a95fe6f09","DGC","VRAID","60","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450057ef4961b01e2f36","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450052a2045f27fc3efd","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500017cec5efbc3e408","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045002ec038622fc1757a","DGC","VRAID","6512","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500417e5460a294c341","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb149001dd5515ccf89ec04","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016078605900919cf7684e65be79","DGC","VRAID","2048","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.60060160e59049009a3c06629b10184e","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045005e82ea6107621683","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608eb14900e890cb64706520c4","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500c256925c7cd98ac2","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045009ab95d5c8938473b","DGC","VRAID","20480","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601607860590050300c6af09bd2f9","DGC","VRAID","500","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.6006016090b1490009713465505e853b","DGC","VRAID","20480","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e260590073422e6740fcf63a","DGC","VRAID","5120","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450026f5095daf012a50","DGC","VRAID","20480","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900b453475c16557cf3","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e590490041d4495cd17a3481","DGC","VRAID","8192","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500ce340d5d8f417324","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e590490065a0495c21ff995e","DGC","VRAID","6144","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045001b535360581bb538","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e5904900896c6268cfd00c4c","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450005e0e2606cd69ece","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500888c4a60b6b2c5ea","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016078605900a79aa56959755402","DGC","VRAID","500","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.600601608fb1490088d5515c8e36c82a","DGC","VRAID","13512","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500be46a46057dfd88f","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450080af865cefd03266","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608eb14900228dcb6419048b71","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900f0268669f9f2cab8","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160786059004b9ba569fb44d156","DGC","VRAID","15360","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500367360652b92739e","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500ce8cdd6070d93393","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450077224f62e09ebd5d","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb1490022370b6aa7bf906b","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045003a9b61600e196113","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045008c255f60d714ca31","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600508b1001c181ebfab34e83523a7ee","HP","LOGICAL VOLUME","279,37","Fixed","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb149007c02396569bd784e","DGC","VRAID","600","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045002443546161f8b2e5","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e260590007422e67bbc5a28f","DGC","VRAID","2048","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500c4ba5d5c4eebe854","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045000b11e8603c6053a7","DGC","VRAID","2560","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500028f005e729f5197","DGC","VRAID","1500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500ff4bd95c20e81c4e","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900d1d4515c6108d8d0","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045006c56925cbbbd2b37","DGC","VRAID","4096","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450022efb15edf223a1b","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608eb149000dc5ad67c485cfc1","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045001b53536016ee6742","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160786059006a794365e0be8207","DGC","VRAID","12288","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500ee0ab65ce87e6246","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045006f29b86430e226e0","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500ffe56d613b8ccaf0","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e2605900b29040679733beaa","DGC","VRAID","2048","RoundRobin","False","True"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500d1d3e25c90d7e47b","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f045005c00ab62faed10e0","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f0450078224f62804d38a7","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f045001c535360d4e03bcc","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450047c35360e9cce38a","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900d7f73b6509945e2b","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.600601608fb14900e8d5515c473aeaaa","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f04500d0fbde605622a3af","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016064f0450046ed51610d5e3e45","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.60060160e59049007cde6268c63727fa","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.19","Cluster_ESS","naa.6006016074f04500037f35650d30305c","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.60060160786059003961266572c648d4","DGC","VRAID","4096","RoundRobin","False","True"
"10.80.18.116","Cluster_PF_BSS","naa.600601608fb149003ad4515ce273cbff","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6c89f1a1003784076c0b6c9000000007","HUAWEI","XSG1","10240","RoundRobin","False","True"
"10.80.18.116","Cluster_PF_BSS","naa.60060160e5904900758a0b6923b430ed","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f04500c0b95d5c2849a1ef","DGC","VRAID","4096","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f045006346a460df22ab4b","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6c89f1a10037840799383a7200000008","HUAWEI","XSG1","20480","RoundRobin","False","True"
"10.80.18.116","Cluster_PF_BSS","naa.6c89f1a1003784074fbf0c700000000d","HUAWEI","XSG1","1228,80","RoundRobin","False","True"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f045001c6044614e1fd69e","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.600601608fb1490062cf525c5c0725f3","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6c89f1a1003784073208a85a00000009","HUAWEI","XSG1","10240","RoundRobin","False","True"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f045009c4e75624e2d3717","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f04500d9c65c5ebe0670e8","DGC","VRAID","4096","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.60060160e59049009752475cc249fb12","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f0450006e1bc5fdb77d0f8","DGC","VRAID","100","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.600601608fb14900bbd5515c797230b9","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f045004e663c5cc4732e3d","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f0450052a2045f43568f8c","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.60060160e5904900b25dee67a0addd1f","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f04500b72fe9615baf198d","DGC","VRAID","5120","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f045000f52db5fb571f30e","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f0450031c75c5eae544bb1","DGC","VRAID","10240","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f04500b468515c3277e52a","DGC","VRAID","1850","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.60060160e59049000ba6495c1236d3d8","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f045000a653c5c394b7a3f","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6c89f1a1003784074fb842090000000c","HUAWEI","XSG1","20480","RoundRobin","False","True"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f04500523d5f6052fb8f6d","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.60060160e5904900a6ef495c3976b92b","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f0450079265f607689408c","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f045004899e65ce0ced4ad","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f04500cf33e460778a71ba","DGC","VRAID","1248","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f045009928b86457a899f6","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f045000c7e546034369f0e","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.600601608fb1490057d5515c98ce0505","DGC","VRAID","14288","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.60060160e5904900a5a0495c4e78f855","DGC","VRAID","2048","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f04500e8dee2601b1a47f2","DGC","VRAID","700","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6c89f1a10037840747a84ffe00000002","HUAWEI","XSG1","6144","RoundRobin","False","True"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f04500483a5f60721b2136","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016074f04500e198e65c61c7df71","DGC","VRAID","500","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f0450044191b5ff488e841","DGC","VRAID","3072","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016090b1490053cfea5f7f13f41d","DGC","VRAID","7168","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.600601608eb14900d709ec625c6a55f7","DGC","VRAID","1024","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.6006016064f04500297ec86035e0a6d0","DGC","VRAID","600","RoundRobin","False","False"
"10.80.18.116","Cluster_PF_BSS","naa.600601608fb149007e9a576561513e8a","DGC","VRAID","4096","RoundRobin","False","False"
